year,permno,ticker,comnam,age,div12m_me,ffo_at_reit,beta,lnmcap,ret12,ret
2010,86013,EQY,EQUITY ONE INC,180.0,0.05392443,0.0110973172162141,0.8643967016821122,14.29610803107847,0.1827736258431755,0.1827736258431755
2011,86013,EQY,EQUITY ONE INC,192.0,0.04475962,0.0115564802209572,0.8942012303055469,14.529699130352276,-0.018036092702636,-0.018036092702636
2012,86013,EQY,EQUITY ONE INC,204.0,0.042377334,0.0091019656162,0.8827763664772471,14.685253741344338,0.2902741511168138,0.2902741511168138
2013,86013,EQY,EQUITY ONE INC,216.0,0.038027126,0.0075455807178159,0.9297727280536576,14.82369696665246,0.1101360986756039,0.1101360986756039
2014,86013,EQY,EQUITY ONE INC,228.0,0.037641436,0.0108223938232343,0.9280478588389744,14.84543697471175,0.1736335926424548,0.1736335926424548
2015,86013,EQY,EQUITY ONE INC,240.0,0.033654347,0.0110624313952086,0.8228053838190399,15.006995264609984,0.1084099353693981,0.1084099353693981
2016,86013,EQY,EQUITY ONE INC,252.0,0.028033108,0.0123499528070217,0.6112730639439348,15.263158615888395,0.1633809641447916,0.1633809641447916
2017,86013,EQY,EQUITY ONE INC,254.0,0.03047391,0.0142837013095667,0.4813479679510785,15.333374301014022,0.0375406699999998,0.0375406699999998
2012,86111,AMT,AMERICAN TOWER SYSTEMS CORP,204.0,0.009940026,0.0240838356400614,0.4566789827670685,17.120856313954267,0.2320230515556163,0.2320230515556163
2013,86111,AMT,AMERICAN TOWER CORP NEW,216.0,0.012963444,0.0216099357929697,0.3550458796899768,17.221804608875484,0.0477143348867405,0.0477143348867405
2014,86111,AMT,AMERICAN TOWER CORP NEW,228.0,0.013370114,0.0183227802641875,0.1359977049013087,17.399011731029326,0.2574969347326765,0.2574969347326765
2015,86111,AMT,AMERICAN TOWER CORP NEW,240.0,0.016153106,0.0190225990914864,0.1859532740670005,17.501626097772498,2.7777515257287888e-05,2.7777515257287888e-05
2016,86111,AMT,AMERICAN TOWER CORP NEW,252.0,0.018445985,0.0173880469803183,0.3614735893123539,17.62718713240075,0.1119276247455012,0.1119276247455012
2017,86111,AMT,AMERICAN TOWER CORP NEW,264.0,0.017956758,0.0183001651850475,0.330332159772723,17.841244119155476,0.3766264459658452,0.3766264459658452
2018,86111,AMT,AMERICAN TOWER CORP NEW,276.0,0.019037677,0.0210620432967242,0.3636010968530986,17.988144309636542,0.1327877470916802,0.1327877470916802
2019,86111,AMT,AMERICAN TOWER CORP NEW,288.0,0.016572604,0.0212220539654192,0.2695774033222212,18.32637602843954,0.4789700280459981,0.4789700280459981
2020,86111,AMT,AMERICAN TOWER CORP NEW,300.0,0.017183598,0.0212220539654192,0.238941669864064,18.477408238904584,-0.0047137096986038,-0.0047137096986038
2021,86111,AMT,AMERICAN TOWER CORP NEW,312.0,0.01832807,0.0212220539654192,0.1011965110304836,18.583281208138214,0.3284044076334076,0.3284044076334076
2022,86111,AMT,AMERICAN TOWER CORP NEW,324.0,0.02245787,0.0212220539654192,0.2716979581747355,18.509698532446624,-0.2567667846419318,-0.2567667846419318
2023,86111,AMT,AMERICAN TOWER CORP NEW,336.0,0.031366445,0.0206316917910159,0.3752578816312459,18.324623806103872,0.0528171935445989,0.0528171935445989
2024,86111,AMT,AMERICAN TOWER CORP NEW,348.0,0.032279324,0.0212220539654192,0.5063829710654121,18.3639740489404,-0.1210422795489553,-0.1210422795489553
2004,86313,UBA,URSTADT BIDDLE PROPERTIES INC,432.0,0.055293098,0.0199379254828297,0.1682642290973917,12.550331209087444,0.2557504191466078,0.2557504191466078
2005,86313,UBA,URSTADT BIDDLE PROPERTIES INC,444.0,0.053432535,0.0186396236308313,0.2575864853091484,12.631329556486495,0.0045741818699238,0.0045741818699238
2006,86313,UBA,URSTADT BIDDLE PROPERTIES INC,456.0,0.049834426,0.0179074477633853,0.2780734343458212,12.707831582415444,0.2389450813859641,0.2389450813859641
2007,86313,UBA,URSTADT BIDDLE PROPERTIES INC,468.0,0.05146627,0.0198210310034729,0.4402384202914893,12.683713357111571,-0.1437538918825138,-0.1437538918825138
2008,86313,UBA,URSTADT BIDDLE PROPERTIES INC,480.0,0.05863531,0.0171727493186294,0.6214126007181711,12.61290073508618,0.0890785286364046,0.0890785286364046
2009,86313,UBA,URSTADT BIDDLE PROPERTIES INC,492.0,0.07005908,0.0150666959677211,0.5679733753453503,12.472861828336946,0.0226314549772754,0.0226314549772754
2010,86313,UBA,URSTADT BIDDLE PROPERTIES INC,504.0,0.057422373,0.0138841754145548,0.5006516966599637,12.66307707953854,0.3516953474844155,0.3516953474844155
2011,86313,UBA,URSTADT BIDDLE PROPERTIES INC,516.0,0.050731633,0.0157518206991443,0.4932233246280206,12.844805522173468,-0.0203929521339408,-0.0203929521339408
2012,86313,UBA,URSTADT BIDDLE PROPERTIES INC,528.0,0.04806875,0.0139430861727041,0.5546534396095085,12.936515462214674,0.1460078992652149,0.1460078992652149
2013,86313,UBA,URSTADT BIDDLE PROPERTIES INC,540.0,0.049206283,0.0101516195006408,0.6078944680430545,13.078443362097913,-0.0031894780305717,-0.0031894780305717
2014,86313,UBA,URSTADT BIDDLE PROPERTIES INC,552.0,0.047788426,0.0127589338635968,0.6534225813653355,13.125457682582988,0.2438681723710578,0.2438681723710578
2015,86313,UBA,URSTADT BIDDLE PROPERTIES INC,564.0,0.051350694,0.0107554118013457,0.6959922490422663,13.195388479962803,-0.0731440575078826,-0.0731440575078826
2016,86313,UBA,URSTADT BIDDLE PROPERTIES INC,576.0,0.04436708,0.0113219902776757,0.5899108110263701,13.331431675424149,0.2975648813293494,0.2975648813293494
2017,86313,UBA,URSTADT BIDDLE PROPERTIES INC,588.0,0.049140662,0.0122315077323836,0.3855166696715459,13.350314508349513,-0.0522114326830879,-0.0522114326830879
2018,86313,UBA,URSTADT BIDDLE PROPERTIES INC,600.0,0.051202923,0.0121963910622107,0.3721245959477235,13.319900154002308,-0.0675798257680145,-0.0675798257680145
2019,86313,UBA,URSTADT BIDDLE PROPERTIES INC,612.0,0.048051104,0.0133153254061214,0.5158079690816044,13.408218254771894,0.3574727039283263,0.3574727039283263
2020,86313,UBA,URSTADT BIDDLE PROPERTIES INC,624.0,0.07618503,0.0121646586223713,0.76349123697841,12.87296202690318,-0.4003894562565876,-0.4003894562565876
2021,86313,UBA,URSTADT BIDDLE PROPERTIES INC,636.0,0.03630702,0.0112757313206979,1.0827515700391417,13.212445361203836,0.5731652104707001,0.5731652104707001
2022,86313,UBA,URSTADT BIDDLE PROPERTIES INC,648.0,0.05314301,0.0138648769465201,1.0757001859400577,13.19918335995004,-0.0606727124287441,-0.0606727124287441
2023,86313,UBA,URSTADT BIDDLE PROPERTIES INC,655.0,0.05172061,0.0147149430838255,1.0097263805957148,13.222115747065592,0.2421802420820045,0.2421802420820045
2014,86339,CCI,CROWN CASTLE INTERNATIONAL CORP,228.0,0.008723714,0.0117499499969404,0.4462560888439131,17.055420691783706,0.1362089663494752,0.1362089663494752
2015,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,240.0,0.032352824,0.0136349300372086,0.2731089945505563,17.143394624732466,0.1439349983932427,0.1439349983932427
2016,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,252.0,0.03780855,0.0152300034340053,0.230731155440914,17.241020414898816,0.0435120795573156,0.0435120795573156
2017,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,264.0,0.034642227,0.0127657919062504,-0.0119347715764949,17.471615711945994,0.329240892303533,0.329240892303533
2018,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,276.0,0.036406286,0.0097819401559277,0.0220261626553999,17.62586418369504,0.0173960693490138,0.0173960693490138
2019,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,288.0,0.033501823,0.011132168381453,0.1344218882359783,17.81722307044343,0.3535235426054273,0.3535235426054273
2020,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,300.0,0.02924578,0.0121752683556837,0.1599049263351852,18.028376077756835,0.1549173404132111,0.1549173404132111
2021,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,312.0,0.028331278,0.011104964005004,0.1572659791325124,18.18062273439296,0.3501949801452628,0.3501949801452628
2022,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,324.0,0.035197582,0.0146014113907819,0.303192762011561,18.078110540681426,-0.3249048924556885,-0.3249048924556885
2023,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,336.0,0.054115664,0.0146014113907819,0.4238705477471114,17.72191813824215,-0.1022440168019502,-0.1022440168019502
2024,86339,TWRS,CROWN CASTLE INTERNATIONAL CORP,348.0,0.059731226,0.014394855841602,0.5350761261384397,17.635764817700938,-0.1627143700308501,-0.1627143700308501
2004,86365,APO,AMERICAN COMMUNITY PPTYS TR,108.0,0.015366405,0.0123946464340546,0.2923569307858394,10.981457336865082,0.5405863369410564,0.5405863369410564
2005,86365,APO,AMERICAN COMMUNITY PPTYS TR,120.0,0.021481665,0.0159414778728987,0.2594300402269892,11.4500752356123,0.6413812445322757,0.6413812445322757
2006,86365,APO,AMERICAN COMMUNITY PPTYS TR,132.0,0.037211873,0.0179278095631518,0.2374648362991428,11.555902400533425,0.0354292776053597,0.0354292776053597
2007,86365,APO,AMERICAN COMMUNITY PPTYS TR,144.0,0.022193274,0.0209806530654755,0.1395144285697331,11.62215745875436,0.0200398949926587,0.0200398949926587
2008,86365,APO,AMERICAN COMMUNITY PPTYS TR,156.0,0.008379663,0.0105294854978057,0.3053788685770336,10.99817076781929,-0.6042861370447684,-0.6042861370447684
2009,86365,APO,AMERICAN COMMUNITY PPTYS TR,167.0,0.016560648,0.0087635626315641,0.8873198392920115,10.38532316563358,0.7400855480818527,0.7400855480818527
2017,86996,SBAC,S B A COMMUNICATIONS CORP,252.0,0.0,0.0228755433810207,0.397124047044916,16.617380835049957,0.551710208487465,0.551710208487465
2018,86996,SBAC,S B A COMMUNICATIONS CORP NEW,264.0,0.0,0.0253847177634336,0.4449729217347454,16.743555633942908,-0.0088576072490574,-0.0088576072490574
2019,86996,SBAC,S B A COMMUNICATIONS CORP NEW,276.0,0.0008943424,0.0234966265630502,0.4252594903288215,17.033473894196273,0.4931300414853301,0.4931300414853301
2020,86996,SBAC,S B A COMMUNICATIONS CORP NEW,288.0,0.0051221685,0.019406672615139,0.1975157294473876,17.28968861887975,0.1780062498589147,0.1780062498589147
2021,86996,SBAC,S B A COMMUNICATIONS CORP NEW,300.0,0.00668882,0.0239378408708098,-0.0178495944112635,17.35949792503633,0.3889681198509473,0.3889681198509473
2022,86996,SBAC,S B A COMMUNICATIONS CORP NEW,312.0,0.008354175,0.029282646111556,0.1483588630301086,17.33693446236308,-0.2730948419514223,-0.2730948419514223
2023,86996,SBAC,S B A COMMUNICATIONS CORP NEW,324.0,0.013221736,0.027809537307351,0.2643333284881267,17.0680187740421,-0.081939718767022,-0.081939718767022
2024,86996,SBAC,S B A COMMUNICATIONS CORP NEW,336.0,0.0172221,0.0325728608860661,0.3399528441791413,16.9524793456122,-0.1820413661086538,-0.1820413661086538
2004,88373,NNN,N N N REIT INC,243.0,0.06527153,0.0156678292110284,0.1423045975486103,13.7598721887896,0.2439695412947418,0.2439695412947418
2005,88373,NNN,N N N REIT INC,255.0,0.065112196,0.0158934136645762,0.2511469910836238,13.85799729617058,0.0565559687262549,0.0565559687262549
2006,88373,NNN,N N N REIT INC,267.0,0.057380483,0.0124222464051522,0.2704000663401498,14.043250130963576,0.1966798530961859,0.1966798530961859
2007,88373,NNN,N N N REIT INC,279.0,0.053425092,0.0126338394137211,0.4326938889563667,14.27316088256972,0.0805619010039619,0.0805619010039619
2008,88373,NNN,N N N REIT INC,291.0,0.06896964,0.0134038466229028,0.7099695098025269,14.2392060523852,-0.2113636275784689,-0.2113636275784689
2009,88373,NNN,N N N REIT INC,303.0,0.08108074,0.0132761383975255,0.8896625031396012,14.188311586682827,0.3433847603982034,0.3433847603982034
2010,88373,NNN,N N N REIT INC,315.0,0.06313088,0.0076174787066288,0.8812722387412917,14.48689371727955,0.3318980094294423,0.3318980094294423
2011,88373,NNN,N N N REIT INC,327.0,0.05602457,0.0107440697780628,0.8005993805539487,14.648712390392133,0.0557412772169341,0.0557412772169341
2012,88373,NNN,N N N REIT INC,339.0,0.04956409,0.0115410579346018,0.7243954285007743,14.947133742206608,0.2481621379295633,0.2481621379295633
2013,88373,NNN,N N N REIT INC,351.0,0.044557735,0.0131925565015867,0.688833830413465,15.202901663242937,0.0173098303022498,0.0173098303022498
2014,88373,NNN,N N N REIT INC,363.0,0.044160128,0.0131108648918531,0.4758384551125623,15.318244541957505,0.3600373863342294,0.3600373863342294
2015,88373,NNN,N N N REIT INC,375.0,0.042757496,0.0138691733552229,0.2973082057033892,15.449494357716205,0.0625120499235676,0.0625120499235676
2016,88373,NNN,N N N REIT INC,387.0,0.036192905,0.0138916284661374,0.1941959646685595,15.71774467502265,0.146869619316232,0.146869619316232
2017,88373,NNN,N N N REIT INC,399.0,0.04338276,0.0136476545616316,0.2222429229733644,15.641648738644776,0.0204123817616292,0.0204123817616292
2018,88373,NNN,N N N REIT INC,411.0,0.04345661,0.0146430653320008,0.203427340133579,15.718910346256015,0.1776508753063428,0.1776508753063428
2019,88373,NNN,N N N REIT INC,423.0,0.035665605,0.0142299002053754,0.1360645811939202,16.009829515389598,0.1474402128734344,0.1474402128734344
2020,88373,NNN,N N N REIT INC,435.0,0.055365708,0.014655816677246,0.5456729251946163,15.67635282554214,-0.1933571481301261,-0.1933571481301261
2021,88373,NNN,N N N REIT INC,447.0,0.045838848,0.013901219535771,0.7862895451810091,15.88679895387884,0.2309104151345207,0.2309104151345207
2022,88373,NNN,N N N REIT INC,459.0,0.048188385,0.0159528737274847,0.7921298160140654,15.867889556942323,-0.000731044655953,-0.000731044655953
2023,88373,NNN,N N N REIT INC,471.0,0.05222396,0.0175101647889179,0.7991778254963576,15.843162334445273,-0.0071604995093924,-0.0071604995093924
2024,88373,NNN,N N N REIT INC,483.0,0.052388385,0.0173526258884875,0.8965941032631015,15.883791617618312,0.0002735207341049,0.0002735207341049
2004,89368,HTG,HERITAGE PROPERTY INVEST TR INC,72.0,0.06966864,0.012714459686771,0.2597898093082371,14.119553299756994,0.2099093835143559,0.2099093835143559
2005,89368,HTG,HERITAGE PROPERTY INVEST TR INC,84.0,0.06371259,0.012923818359399,0.3378795584843589,14.254560998307278,0.1083169448489949,0.1083169448489949
2006,89368,HTG,HERITAGE PROPERTY INVEST TR INC,93.0,0.055311553,0.0110297239508906,0.4080075562360277,14.376817659193144,0.122892235606937,0.122892235606937
2004,89379,TRZ,TRIZEC PROPERTIES INC,216.0,0.048823208,0.0104674433274629,0.8936514677735715,14.724015295958267,0.2873255725865875,0.2873255725865875
2005,89379,TRZ,TRIZEC PROPERTIES INC,228.0,0.038403336,0.0093667674620077,0.8073136297293867,14.979069158921291,0.2577564794706826,0.2577564794706826
2006,89379,TRZ,TRIZEC PROPERTIES INC,237.0,0.030376583,0.0142982142206511,0.7443366915771669,15.231534570137386,0.2888008613379855,0.2888008613379855
2004,89458,AMY,AMREIT,60.0,0.05995566,0.0065623576464956,0.0272736200069368,10.044138750224024,0.3431009147448403,0.3431009147448403
2005,89458,AMY,AMREIT,72.0,0.049096663,0.008604302255504,0.003566990325235,10.60923431416259,-0.0870340460291597,-0.0870340460291597
2006,89458,AMY,AMREIT,84.0,0.06566607,0.0091111250493104,0.0816724205014357,10.767049733076732,0.2901483993871585,0.2901483993871585
2007,89458,AMY,AMREIT,96.0,0.060325366,0.0087735151214629,0.0969013681388104,10.863109940367533,-0.0870033017497354,-0.0870033017497354
2008,89458,AMY,AMREIT,107.0,0.08753534,0.0017165313268466,0.2448868458738163,10.508586533875109,-0.578726611264652,-0.578726611264652
2004,89496,WRS,WINDROSE MEDICAL PPTYS TR,96.0,0.05006841,0.0094231093663323,0.629299551169384,11.752245318718764,0.223012818647811,0.223012818647811
2005,89496,WRS,WINDROSE MEDICAL PPTYS TR,108.0,0.055846367,0.0109368814329628,0.5327460606431221,12.15190824207167,0.0975631656993591,0.0975631656993591
2006,89496,WRS,WINDROSE MEDICAL PPTYS TR,119.0,0.048055314,0.0096622385850966,0.4842321413308678,12.606309682897887,0.3368650451660204,0.3368650451660204
2004,89556,MPQ,MEREDITH ENTERPRISES INC,60.0,0.06664634,0.0134750691801987,0.3938969204245389,9.569003321677014,0.2201180969223266,0.2201180969223266
2005,89556,MPQ,MEREDITH ENTERPRISES INC,70.0,0.067592256,0.0135694358615281,0.5548403543325691,9.499799718673788,-0.1941849486482703,-0.1941849486482703
2015,89617,EQIX,EQUINIX INC,204.0,0.04197836,0.0107642722122875,0.8187102672307552,16.53178517302766,0.4829473015003227,0.4829473015003227
2016,89617,EQIX,EQUINIX INC,216.0,0.038057156,0.0155722691904804,0.6934848929507581,17.012906515068803,0.2058625738110227,0.2058625738110227
2017,89617,EQIX,EQUINIX INC,228.0,0.017009895,0.014663672263055,0.3124027119588249,17.31960296407251,0.2916471320958029,0.2916471320958029
2018,89617,EQIX,EQUINIX INC,240.0,0.020787366,0.0145162156832264,0.2828364137324551,17.303927749221376,-0.2043606566701857,-0.2043606566701857
2019,89617,EQIX,EQUINIX INC,252.0,0.018478617,0.0155307341347375,0.5093401853593326,17.55769849135422,0.6883161561178002,0.6883161561178002
2020,89617,EQIX,EQUINIX INC,264.0,0.014593882,0.0142980256524035,0.2333493537087616,17.91897327723332,0.2429525926278315,0.2429525926278315
2021,89617,EQIX,EQUINIX INC,276.0,0.014296222,0.0126425376510025,0.0993502252690771,18.05173197789073,0.2025505339498026,0.2025505339498026
2022,89617,EQIX,EQUINIX INC,288.0,0.01738138,0.0142265350010124,0.2552128891234242,17.932871064656776,-0.2117037110426808,-0.2117037110426808
2023,89617,EQIX,EQUINIX INC,300.0,0.017302833,0.0161922493178063,0.3770943528862688,18.072677919561052,0.2531838212808122,0.2531838212808122
2024,89617,EQIX,EQUINIX INC,312.0,0.019432507,0.0167203916440979,0.3619444632930638,18.19867729905942,0.1940102217173251,0.1940102217173251
2004,89646,APRO,AMERICA FIRST APT INV INC,228.0,0.073751785,0.0057843196885834,0.4237859128147215,11.375910108708627,0.1611421595884359,0.1611421595884359
2005,89646,APRO,AMERICA FIRST APT INV INC,240.0,0.07827898,0.000894896388096,0.3379194394242867,11.78877878255302,0.2677381826016209,0.2677381826016209
2006,89646,APRO,AMERICA FIRST APT INV INC,252.0,0.063276954,0.0069292454867902,0.241541033846268,12.061515421184454,0.3869603596044004,0.3869603596044004
2007,89646,APRO,AMERICA FIRST APT INV INC,260.0,0.047150213,0.0078319193281868,0.2278793373464357,12.409033874484638,0.4055520541134907,0.4055520541134907
2004,89768,MPG,M P G OFFICE TRUST INC,84.0,0.05920509,0.0074575124077513,,13.881912046887727,0.2025578922234792,0.2025578922234792
2005,89768,MPG,M P G OFFICE TRUST INC,96.0,0.05711578,0.010020193915236,0.7373904538613508,14.010745196088571,0.1909184032109994,0.1909184032109994
2006,89768,MPG,M P G OFFICE TRUST INC,108.0,0.041500114,0.0080072370382537,0.7629627736519106,14.371581142395236,0.3499379387162136,0.3499379387162136
2007,89768,MPG,M P G OFFICE TRUST INC,120.0,0.05095291,0.0075949394846521,0.8779457894606182,14.217695345088297,-0.2240737482429791,-0.2240737482429791
2008,89768,MPG,M P G OFFICE TRUST INC,132.0,0.14678136,5.538920608580663e-05,1.424982235544238,12.939616283759756,-0.6042861370447684,-0.6042861370447684
2009,89768,MPG,M P G OFFICE TRUST INC,144.0,0.05024852,-0.0076372524779906,1.829838990929816,11.186623584537193,1.0233536316810323,1.0233536316810323
2010,89768,MPG,M P G OFFICE TRUST INC,156.0,0.0,-0.0052855386603212,2.1328425625693863,11.717091882301547,0.8209354596438054,0.8209354596438054
2011,89768,MPG,M P G OFFICE TRUST INC,168.0,0.0,0.0064938246595473,2.2261266801898394,11.855245831855242,-0.2763351357727898,-0.2763351357727898
2012,89768,MPG,M P G OFFICE TRUST INC,180.0,0.0,0.0177116256372917,2.219633457905354,11.845588282362158,0.5473938859136778,0.5473938859136778
